instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4904,2011-07-28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,27
16892,2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,204
5032,2011-08-02,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,203
9639,2012-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,235
9248,2012-01-26,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,28
5173,2011-08-08,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124
15682,2012-10-20,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,711
2453,2011-04-17,2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.19399999999999998,29
1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,71
16999,2012-12-16,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,96
2061,2011-03-31,2,0,3,17,0,4,1,2,0.3,0.2879,0.87,0.2537,168
7034,2011-10-25,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.19399999999999998,285
3308,2011-05-22,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,306
13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,190
10169,2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,184
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,112
5156,2011-08-07,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,194
12367,2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
409,2011-01-19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
14710,2012-09-10,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,17
4603,2011-07-15,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.19399999999999998,361
14511,2012-09-01,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0.0,392
2059,2011-03-31,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,65
8125,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,3
17059,2012-12-18,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,286
7935,2011-12-02,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0.0,87
2765,2011-04-30,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,65
6530,2011-10-04,4,0,10,15,0,2,1,1,0.58,0.5455,0.56,0.2836,194
11220,2012-04-17,2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,370
6075,2011-09-15,3,0,9,16,0,4,1,2,0.54,0.5152,0.77,0.4627,222
2216,2011-04-07,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.19399999999999998,1
3046,2011-05-11,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,401
16714,2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,7
1483,2011-03-07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,1
7627,2011-11-19,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,142
13212,2012-07-09,3,1,7,16,0,1,1,1,0.78,0.6970000000000001,0.4,0.2836,413
2944,2011-05-07,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,436
15581,2012-10-16,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,355
4979,2011-07-31,3,0,7,8,0,0,0,1,0.76,0.6970000000000001,0.55,0.2239,142
14927,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5
4964,2011-07-30,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,302
15867,2012-10-28,4,1,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,65
7110,2011-10-28,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,143
2549,2011-04-21,2,0,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,13
10350,2012-03-12,1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,564
5946,2011-09-10,3,0,9,6,0,6,0,1,0.58,0.5455,0.94,0.1642,6
11401,2012-04-25,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,24
8792,2012-01-07,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,20
3470,2011-05-29,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836,319
16990,2012-12-15,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,413
9999,2012-02-26,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0,353
7026,2011-10-25,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,408
4065,2011-06-23,3,0,6,6,0,4,1,1,0.72,0.6970000000000001,0.74,0.1642,100
1859,2011-03-23,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.19399999999999998,10
17329,2012-12-29,1,1,12,21,0,6,0,2,0.28,0.2424,0.56,0.4925,60
9979,2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,149
4344,2011-07-04,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,457
11523,2012-04-30,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.19399999999999998,349
12454,2012-06-08,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,19
3356,2011-05-24,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,548
14764,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,770
7688,2011-11-21,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,78
14001,2012-08-11,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,569
9566,2012-02-08,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,138
6424,2011-09-30,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.19399999999999998,26
1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,161
16501,2012-11-25,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,11
14460,2012-08-30,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,482
8262,2011-12-15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,155
15136,2012-09-27,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,457
873,2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,101
8834,2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,91
4016,2011-06-21,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,25
4232,2011-06-30,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,25
9958,2012-02-24,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,106
4981,2011-07-31,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,254
16273,2012-11-15,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.19399999999999998,573
3493,2011-05-30,2,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,269
4765,2011-07-22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,115
8325,2011-12-18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,228
13866,2012-08-05,3,1,8,22,0,0,0,1,0.72,0.6970000000000001,0.79,0.0896,157
13826,2012-08-04,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,49
8654,2012-01-01,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,14
1925,2011-03-25,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,39
14243,2012-08-21,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0.0,302
15299,2012-10-04,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,325
1352,2011-03-01,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,79
11249,2012-04-18,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,189
12392,2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,247
867,2011-02-08,1,0,2,13,0,2,1,2,0.24,0.19699999999999998,0.32,0.4478,50
3345,2011-05-24,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.19399999999999998,112
4302,2011-07-03,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,33
6581,2011-10-06,4,0,10,18,0,4,1,1,0.54,0.5152,0.64,0.0896,538
3534,2011-06-01,2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.19399999999999998,6
2450,2011-04-16,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35
11063,2012-04-11,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2
12269,2012-05-31,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54
9026,2012-01-16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,43
16337,2012-11-18,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,329
15819,2012-10-26,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,421
7224,2011-11-02,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,172
13131,2012-07-06,3,1,7,7,0,5,1,1,0.78,0.6970000000000001,0.46,0.1343,353
2210,2011-04-06,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,84
834,2011-02-07,1,0,2,4,0,1,1,1,0.2,0.2576,0.86,0.0,2
8673,2012-01-02,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,4
11902,2012-05-16,2,1,5,2,0,3,1,1,0.56,0.5303,0.94,0.19399999999999998,19
15698,2012-10-21,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,26
7604,2011-11-18,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,115
4752,2011-07-21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225
899,2011-02-09,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,46
7078,2011-10-27,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,53
2418,2011-04-15,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,162
14902,2012-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.19399999999999998,4
2922,2011-05-06,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,260
10326,2012-03-11,1,1,3,8,0,0,0,1,0.22,0.2273,0.69,0.1343,72
9271,2012-01-27,1,1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985,4
8799,2012-01-07,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,203
14771,2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,318
16493,2012-11-24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,76
9435,2012-02-03,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,38
6486,2011-10-02,4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,162
10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,10
2460,2011-04-17,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,102
8594,2011-12-29,1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,96
430,2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
2967,2011-05-08,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,382
4526,2011-07-12,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,125
15846,2012-10-27,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,479
6628,2011-10-08,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,393
6051,2011-09-14,3,0,9,16,0,3,1,1,0.76,0.6970000000000001,0.52,0.2836,277
11316,2012-04-21,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,639
10359,2012-03-12,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,644
5787,2011-09-03,3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,353
6726,2011-10-12,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,109
7041,2011-10-25,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,94
13018,2012-07-01,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,444
6725,2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,172
14367,2012-08-26,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,292
8978,2012-01-14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,66
7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,90
10580,2012-03-21,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,197
10680,2012-03-26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,20
8604,2011-12-30,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,32
4396,2011-07-07,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.19399999999999998,16
2904,2011-05-05,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.19399999999999998,180
5023,2011-08-02,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,10
13336,2012-07-14,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,356
5359,2011-08-16,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,5
14488,2012-08-31,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,356
12322,2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,647
7703,2011-11-22,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896,26
7945,2011-12-02,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,276
1657,2011-03-14,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0.0,79
2629,2011-04-24,2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,289
14380,2012-08-27,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,699
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,5
4529,2011-07-12,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,124
13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,50
4683,2011-07-19,3,0,7,0,0,2,1,1,0.74,0.6970000000000001,0.66,0.1045,51
1687,2011-03-15,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,55
3882,2011-06-15,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,164
12320,2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,668
4216,2011-06-29,3,0,6,13,0,3,1,1,0.8,0.6970000000000001,0.31,0.3284,231
12529,2012-06-11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
4786,2011-07-23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,45
3323,2011-05-23,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.19399999999999998,409
1724,2011-03-17,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,86
10581,2012-03-21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,125
12537,2012-06-11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
9572,2012-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,167
3466,2011-05-29,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,30
10804,2012-03-31,2,1,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,23
14535,2012-09-02,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,292
14253,2012-08-22,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0.0,21
11492,2012-04-29,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,36
8094,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,139
5461,2011-08-20,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,306
8500,2011-12-25,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,26
5720,2011-08-31,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,565
377,2011-01-17,1,0,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,3
3461,2011-05-29,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,61
9809,2012-02-18,1,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,499
826,2011-02-06,1,0,2,20,0,0,0,1,0.28,0.2879,0.61,0.1045,26
705,2011-02-01,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,176
4013,2011-06-21,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6
2656,2011-04-25,2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,203
8866,2012-01-10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.19399999999999998,79
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,8
5614,2011-08-26,3,0,8,19,0,5,1,1,0.72,0.6970000000000001,0.79,0.1045,290
4554,2011-07-13,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,46
11849,2012-05-13,2,1,5,21,0,0,0,2,0.64,0.6212,0.53,0.19399999999999998,169
15579,2012-10-16,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,525
11062,2012-04-11,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,12
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.19399999999999998,6
2338,2011-04-12,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,189
16260,2012-11-15,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,37
3067,2011-05-12,2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537,288
14013,2012-08-12,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,113
8687,2012-01-02,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,126
3910,2011-06-16,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,327
10710,2012-03-27,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,581
6244,2011-09-22,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,563
9725,2012-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,3
1935,2011-03-26,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,100
16185,2012-11-12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,20
7656,2011-11-20,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,363
13347,2012-07-15,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,47
6302,2011-09-25,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0.0,59
13875,2012-08-06,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.19399999999999998,407
12477,2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
462,2011-01-21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
754,2011-02-03,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,96
9076,2012-01-19,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,5
8954,2012-01-13,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,65
8194,2011-12-13,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,4
6426,2011-09-30,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,297
6445,2011-10-01,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,67
4130,2011-06-25,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,179
1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,66
13641,2012-07-27,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,314
9482,2012-02-04,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,70
16699,2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,321
16957,2012-12-14,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,308
16114,2012-11-09,4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,9
8133,2011-12-10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,283
7593,2011-11-17,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239,58
13838,2012-08-04,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,490
909,2011-02-10,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,122
11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,69
13798,2012-08-03,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,14
14936,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313
4673,2011-07-18,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,138
1842,2011-03-22,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,86
16219,2012-11-13,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,196
11491,2012-04-28,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,42
4122,2011-06-25,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,392
13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,192
1202,2011-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,1
112,2011-01-05,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,89
15727,2012-10-22,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,211
1702,2011-03-16,1,0,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,99
12827,2012-06-23,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,483
8234,2011-12-14,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,396
10808,2012-03-31,2,1,3,10,0,6,0,2,0.4,0.4091,0.76,0.1343,313
979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,105
6502,2011-10-03,4,0,10,11,0,1,1,2,0.4,0.4091,0.71,0.2239,126
17144,2012-12-22,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,23
11985,2012-05-19,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,704
8828,2012-01-08,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,330
8058,2011-12-07,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,64
15362,2012-10-07,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.19399999999999998,23
10251,2012-03-08,1,1,3,4,0,4,1,1,0.44,0.4394,0.72,0.2836,2
16477,2012-11-24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,10
14251,2012-08-21,3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0.0,136
1409,2011-03-03,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,23
9762,2012-02-16,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,118
16486,2012-11-24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,198
9341,2012-01-30,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,7
3387,2011-05-26,2,0,5,0,0,4,1,1,0.64,0.6061,0.73,0.1343,45
12372,2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,448
9927,2012-02-23,1,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343,217
9045,2012-01-17,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,463
13718,2012-07-30,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,812
11767,2012-05-10,2,1,5,11,0,4,1,1,0.52,0.5,0.48,0.5224,256
1615,2011-03-12,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,145
16211,2012-11-13,4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881,9
9229,2012-01-25,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,141
9040,2012-01-17,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,103
8991,2012-01-15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,165
15504,2012-10-13,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,11
12260,2012-05-31,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,61
2367,2011-04-13,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,95
7718,2011-11-23,4,0,11,4,0,3,1,3,0.52,0.5,0.88,0.3582,5
3997,2011-06-20,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,91
13103,2012-07-05,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.19399999999999998,7
3680,2011-06-07,2,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,32
11858,2012-05-14,2,1,5,6,0,1,1,3,0.52,0.5,0.94,0.2985,65
14369,2012-08-26,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,166
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,516
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.19399999999999998,198
4107,2011-06-25,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,116
11402,2012-04-25,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,106
5119,2011-08-06,3,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,10
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77
8671,2012-01-02,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,12
9758,2012-02-16,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,45
6312,2011-09-25,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0,369
12423,2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
13469,2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,373
17056,2012-12-18,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,184
13805,2012-08-03,3,1,8,9,0,5,1,2,0.74,0.6970000000000001,0.66,0.1045,396
3805,2011-06-12,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,311
17216,2012-12-25,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,1
16162,2012-11-11,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0.0,48
17316,2012-12-29,1,1,12,8,0,6,0,2,0.26,0.2424,0.81,0.0,44
6849,2011-10-17,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0.0,104
12439,2012-06-07,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
14446,2012-08-30,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0.0,17
8011,2011-12-05,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,87
764,2011-02-04,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,28
